Unique Proposal ID	CA ID	Proposal ID	Question ID	Score	Flagged
UM5UZBiUE	67	350998	2	2	FALSE
UM5UZBiUE	43	350998	2	2	FALSE
UM5UZBiUE	20	350998	2	3	FALSE
UM5UZBiUE	11	350998	3	1	FALSE
UM5UZBiUE	66	350998	3	2	FALSE
UM5UZBiUE	41	350998	3	2	FALSE
UM5UZBiUE	67	350998	3	2	FALSE
UM5UZBiUE	43	350998	3	1	FALSE
UM5UZBiUE	20	350998	3	3	FALSE
UM5UZBiUI	64	351002	1	1	FALSE
UM5UZBiUI	41	351002	1	1	FALSE
UM5UZBiUI	11	351002	1	1	FALSE
UM5UZBiUI	43	351002	1	1	FALSE
UM5UZBiUI	20	351002	1	2	FALSE
UM5UZBiUI	64	351002	2	1	FALSE
UM5UZBiUI	41	351002	2	1	FALSE
UM5UZBiUI	11	351002	2	1	FALSE
UM5UZBiUI	43	351002	2	1	FALSE
UM5UZBiUI	20	351002	2	1	FALSE
UM5UZBiUI	64	351002	3	1	FALSE
UM5UZBiUI	41	351002	3	1	FALSE
UM5UZBiUI	11	351002	3	1	FALSE
UM5UZBiUI	43	351002	3	1	FALSE
UM5UZBiUI	20	351002	3	1	FALSE
UM5UZBiUK	22	351004	1	4	FALSE
UM5UZBiUK	11	351004	1	3	FALSE
UM5UZBiUK	52	351004	1	3	FALSE
UM5UZBiUK	57	351004	1	4	FALSE
UM5UZBiUK	43	351004	1	2	FALSE
UM5UZBiUK	140	351004	1	4	FALSE
UM5UZBiUK	22	351004	2	1	FALSE
UM5UZBiUK	11	351004	2	2	FALSE
UM5UZBiUK	52	351004	2	1	FALSE
UM5UZBiUK	57	351004	2	2	FALSE
UM5UZBiUK	43	351004	2	2	FALSE
UM5UZBiUK	140	351004	2	2	FALSE
UM5UZBiUK	22	351004	3	1	FALSE
UM5UZBiUK	11	351004	3	2	FALSE
UM5UZBiUK	52	351004	3	2	FALSE
UM5UZBiUK	57	351004	3	2	FALSE
UM5UZBiUK	43	351004	3	1	FALSE
UM5UZBiUK	140	351004	3	2	FALSE
UM5UZBiUO	141	351008	1	1	FALSE
UM5UZBiUO	11	351008	1	3	FALSE
UM5UZBiUO	52	351008	1	4	FALSE
UM5UZBiUO	57	351008	1	3	FALSE
UM5UZBiUO	78	351008	1	2	FALSE
UM5UZBiUO	142	351008	1	1	FALSE
UM5UZBiUO	141	351008	2	2	FALSE
UM5UZBiUO	11	351008	2	1	FALSE
UM5UZBiUO	57	351008	2	2	FALSE
UM5UZBiUO	52	351008	2	2	FALSE
UM5UZBiUO	78	351008	2	1	FALSE
UM5UZBiUO	142	351008	2	1	FALSE
UM5UZBiUO	141	351008	3	2	FALSE
UM5UZBiUO	11	351008	3	1	FALSE
UM5UZBiUO	57	351008	3	3	FALSE
UM5UZBiUO	52	351008	3	3	FALSE
UM5UZBiUO	78	351008	3	1	FALSE
UM5UZBiUO	142	351008	3	1	FALSE
UM5UZBiVi	35	351088	1	2	FALSE
UM5UZBiVi	11	351088	1	1	FALSE
UM5UZBiVi	67	351088	1	2	FALSE
UM5UZBiVi	46	351088	1	3	FALSE
UM5UZBiVi	113	351088	1	4	FALSE
UM5UZBiVi	43	351088	1	3	FALSE
UM5UZBiVi	20	351088	1	2	FALSE
UM5UZBiVi	57	351088	1	4	FALSE
UM5UZBiVi	35	351088	2	1	FALSE
UM5UZBiVi	11	351088	2	1	FALSE
UM5UZBiVi	67	351088	2	1	FALSE
UM5UZBiVi	46	351088	2	1	FALSE
UM5UZBiVi	113	351088	2	2	FALSE
UM5UZBiVi	43	351088	2	2	FALSE
UM5UZBiVi	20	351088	2	2	FALSE
UM5UZBiVi	57	351088	2	3	FALSE
UM5UZBiVi	35	351088	3	2	FALSE
UM5UZBiVi	11	351088	3	1	FALSE
UM5UZBiVi	67	351088	3	1	FALSE
UM5UZBiVi	46	351088	3	1	FALSE
UM5UZBiVi	113	351088	3	2	FALSE
UM5UZBiVi	43	351088	3	1	FALSE
UM5UZBiVi	20	351088	3	1	FALSE
UM5UZBiVi	57	351088	3	1	FALSE
UM5UZBiVn	52	351093	1	2	FALSE
UM5UZBiVn	43	351093	1	2	FALSE
UM5UZBiVn	53	351093	1	3	FALSE
UM5UZBiVn	35	351093	1	2	FALSE
UM5UZBiVn	57	351093	1	5	FALSE
UM5UZBiVn	11	351093	1	1	FALSE
UM5UZBiVn	31	351093	1	1	FALSE
UM5UZBiVn	13	351093	1	1	FALSE
UM5UZBiVn	52	351093	2	3	FALSE
UM5UZBiVn	43	351093	2	2	FALSE
UM5UZBiVn	53	351093	2	4	FALSE
UM5UZBiVn	35	351093	2	2	FALSE
UM5UZBiVn	57	351093	2	3	FALSE
UM5UZBiVn	11	351093	2	3	FALSE
UM5UZBiVn	31	351093	2	3	FALSE
UM5UZBiVn	13	351093	2	4	FALSE
UM5UZBiVn	52	351093	3	2	FALSE
UM5UZBiVn	43	351093	3	1	FALSE
UM5UZBiVn	53	351093	3	3	FALSE
UM5UZBiVn	35	351093	3	2	FALSE
UM5UZBiVn	57	351093	3	3	FALSE
UM5UZBiVn	11	351093	3	2	FALSE
UM5UZBiVn	31	351093	3	2	FALSE
UM5UZBiVn	13	351093	3	2	FALSE
UM5UZBiVw	143	351102	1	3	FALSE
UM5UZBiVw	11	351102	1	4	FALSE
UM5UZBiVw	52	351102	1	2	FALSE
UM5UZBiVw	43	351102	1	1	FALSE
UM5UZBiVw	46	351102	1	4	FALSE
UM5UZBiVw	20	351102	1	3	FALSE
UM5UZBiVw	67	351102	1	3	FALSE
UM5UZBiVw	143	351102	2	4	FALSE
UM5UZBiVw	11	351102	2	2	FALSE
UM5UZBiVw	52	351102	2	1	FALSE
UM5UZBiVw	43	351102	2	1	FALSE
UM5UZBiVw	46	351102	2	2	FALSE
UM5UZBiVw	20	351102	2	2	FALSE
UM5UZBiVw	67	351102	2	2	FALSE
UM5UZBiVw	143	351102	3	3	FALSE
UM5UZBiVw	11	351102	3	2	FALSE
UM5UZBiVw	52	351102	3	1	FALSE
UM5UZBiVw	43	351102	3	1	FALSE
UM5UZBiVw	46	351102	3	2	FALSE
UM5UZBiVw	20	351102	3	1	FALSE
UM5UZBiVw	67	351102	3	1	FALSE
UM5UZBiV2	11	351108	1	1	FALSE
UM5UZBiV2	52	351108	1	3	FALSE
UM5UZBiV2	113	351108	1	3	FALSE
UM5UZBiV2	43	351108	1	1	FALSE
UM5UZBiV2	46	351108	1	5	FALSE
UM5UZBiV2	28	351108	1	1	FALSE
UM5UZBiV2	31	351108	1	3	FALSE
UM5UZBiV2	11	351108	2	1	FALSE
UM5UZBiV2	52	351108	2	3	FALSE
UM5UZBiV2	113	351108	2	2	FALSE
UM5UZBiV2	43	351108	2	1	FALSE
UM5UZBiV2	46	351108	2	5	FALSE
UM5UZBiV2	28	351108	2	1	FALSE
UM5UZBiV2	31	351108	2	4	FALSE
UM5UZBiV2	11	351108	3	1	FALSE
UM5UZBiV2	52	351108	3	2	FALSE
UM5UZBiV2	113	351108	3	3	FALSE
UM5UZBiV2	43	351108	3	1	FALSE
UM5UZBiV2	46	351108	3	4	FALSE
UM5UZBiV2	28	351108	3	1	FALSE
UM5UZBiV2	31	351108	3	4	FALSE
UM5UZBiV6	41	351112	1	1	FALSE
UM5UZBiV6	28	351112	1	1	FALSE
UM5UZBiV6	144	351112	1	1	FALSE
UM5UZBiV6	136	351112	1	4	FALSE
UM5UZBiV6	11	351112	1	1	FALSE
UM5UZBiV6	43	351112	1	1	FALSE
UM5UZBiV6	145	351112	1	2	FALSE
UM5UZBiV6	146	351112	1	2	FALSE
UM5UZBiV6	41	351112	2	1	FALSE
UM5UZBiV6	28	351112	2	2	FALSE
UM5UZBiV6	144	351112	2	1	FALSE
UM5UZBiV6	136	351112	2	2	FALSE
UM5UZBiV6	11	351112	2	1	FALSE
UM5UZBiV6	43	351112	2	1	FALSE
UM5UZBiV6	145	351112	2	1	FALSE
UM5UZBiV6	146	351112	2	2	FALSE
UM5UZBiV6	41	351112	3	1	FALSE
UM5UZBiV6	28	351112	3	1	FALSE
UM5UZBiV6	144	351112	3	1	FALSE
UM5UZBiV6	136	351112	3	2	FALSE
UM5UZBiV6	11	351112	3	1	FALSE
UM5UZBiV6	43	351112	3	1	FALSE
UM5UZBiV6	145	351112	3	1	FALSE
UM5UZBiV6	146	351112	3	2	FALSE
UM5UZBiWA	11	351116	1	1	TRUE
UM5UZBiWA	125	351116	1	2	TRUE
UM5UZBiWA	71	351116	1	2	TRUE
UM5UZBiWA	51	351116	1	3	TRUE
UM5UZBiWA	46	351116	1	1	TRUE
UM5UZBiWA	11	351116	2	1	TRUE
UM5UZBiWA	125	351116	2	1	TRUE
UM5UZBiWA	71	351116	2	4	TRUE
UM5UZBiWA	51	351116	2	4	TRUE
UM5UZBiWA	46	351116	2	1	TRUE
UM5UZBiWA	22	351116	2	1	TRUE
UM5UZBiWA	11	351116	3	1	TRUE
UM5UZBiWA	125	351116	3	2	TRUE
UM5UZBiWA	71	351116	3	3	FALSE
UM5UZBiWA	51	351116	3	4	TRUE
UM5UZBiWA	46	351116	3	1	TRUE
UM5UZBiWA	22	351116	3	1	TRUE
UM5UZBiWD	41	351119	1	3	FALSE
UM5UZBiWD	80	351119	1	5	FALSE
UM5UZBiWD	11	351119	1	3	FALSE
UM5UZBiWD	71	351119	1	5	FALSE
UM5UZBiWD	51	351119	1	2	FALSE
UM5UZBiWD	46	351119	1	3	FALSE
UM5UZBiWD	67	351119	1	4	FALSE
UM5UZBiWD	20	351119	1	2	FALSE
UM5UZBiWD	147	351119	1	4	FALSE
UM5UZBiWD	57	351119	1	5	FALSE
UM5UZBiWD	41	351119	2	2	FALSE
UM5UZBiWD	80	351119	2	5	FALSE
UM5UZBiWD	11	351119	2	1	FALSE
UM5UZBiWD	71	351119	2	3	FALSE
UM5UZBiWD	51	351119	2	2	FALSE
UM5UZBiWD	46	351119	2	4	FALSE
UM5UZBiWD	67	351119	2	2	FALSE
UM5UZBiWD	20	351119	2	1	FALSE
UM5UZBiWD	147	351119	2	2	FALSE
UM5UZBiWD	57	351119	2	3	FALSE
UM5UZBiWD	41	351119	3	1	FALSE
UM5UZBiWD	80	351119	3	5	FALSE
UM5UZBiWD	11	351119	3	1	FALSE
UM5UZBiWD	71	351119	3	3	FALSE
UM5UZBiWD	51	351119	3	4	FALSE
UM5UZBiWD	46	351119	3	5	FALSE
UM5UZBiWD	67	351119	3	4	FALSE
UM5UZBiWD	20	351119	3	2	FALSE
UM5UZBiWD	147	351119	3	2	FALSE
UM5UZBiWD	57	351119	3	5	FALSE
UM5UZBiWS	33	351134	1	5	FALSE
UM5UZBiWS	11	351134	1	2	FALSE
UM5UZBiWS	41	351134	1	4	FALSE
UM5UZBiWS	57	351134	1	5	FALSE
UM5UZBiWS	20	351134	1	3	TRUE
UM5UZBiWS	30	351134	1	2	TRUE
UM5UZBiWS	31	351134	1	5	FALSE
UM5UZBiWS	33	351134	2	2	TRUE
UM5UZBiWS	11	351134	2	2	TRUE
UM5UZBiWS	41	351134	2	4	FALSE
UM5UZBiWS	57	351134	2	5	FALSE
UM5UZBiWS	20	351134	2	4	FALSE
UM5UZBiWS	30	351134	2	1	TRUE
UM5UZBiWS	31	351134	2	5	FALSE
UM5UZBiWS	33	351134	3	3	FALSE
UM5UZBiWS	11	351134	3	1	TRUE
UM5UZBiWS	41	351134	3	3	TRUE
UM5UZBiWS	57	351134	3	4	FALSE
UM5UZBiWS	20	351134	3	3	TRUE
UM5UZBiWS	30	351134	3	1	TRUE
UM5UZBiWS	31	351134	3	5	FALSE
UM5UZBiWT	148	351135	1	2	FALSE
UM5UZBiWT	11	351135	1	2	FALSE
UM5UZBiWT	57	351135	1	4	FALSE
UM5UZBiWT	46	351135	1	5	FALSE
UM5UZBiWT	148	351135	2	3	FALSE
UM5UZBiWT	11	351135	2	1	FALSE
UM5UZBiWT	57	351135	2	5	FALSE
UM5UZBiWT	46	351135	2	5	FALSE
UM5UZBiWT	148	351135	3	1	FALSE
UM5UZBiWT	11	351135	3	1	FALSE
UM5UZBiWT	57	351135	3	4	FALSE
UM5UZBiWT	46	351135	3	5	FALSE
UM5UZBiWV	54	351137	1	3	TRUE
UM5UZBiWV	20	351137	1	5	TRUE
UM5UZBiWV	11	351137	1	2	TRUE
UM5UZBiWV	25	351137	1	3	TRUE
UM5UZBiWV	136	351137	1	5	TRUE
UM5UZBiWV	67	351137	1	3	TRUE
UM5UZBiWV	19	351137	1	5	TRUE
UM5UZBiWV	54	351137	2	5	TRUE
UM5UZBiWV	20	351137	2	5	TRUE
UM5UZBiWV	11	351137	2	3	TRUE
UM5UZBiWV	25	351137	2	3	TRUE
UM5UZBiWV	136	351137	2	3	TRUE
UM5UZBiWV	67	351137	2	4	TRUE
UM5UZBiWV	19	351137	2	4	TRUE
UM5UZBiWV	54	351137	3	1	TRUE
UM5UZBiWV	20	351137	3	5	TRUE
UM5UZBiWV	11	351137	3	2	TRUE
UM5UZBiWV	25	351137	3	3	TRUE
UM5UZBiWV	136	351137	3	4	TRUE
UM5UZBiWV	67	351137	3	2	TRUE
UM5UZBiWV	19	351137	3	4	TRUE
UM5UZBiXG	22	351183	1	5	FALSE
UM5UZBiXG	15	351183	1	3	FALSE
UM5UZBiXG	53	351183	1	4	FALSE
UM5UZBiXG	67	351183	1	4	FALSE
UM5UZBiXG	11	351183	1	4	FALSE
UM5UZBiXG	150	351183	1	5	FALSE
UM5UZBiXG	26	351183	1	4	FALSE
UM5UZBiXG	22	351183	2	3	FALSE
UM5UZBiXG	15	351183	2	3	FALSE
UM5UZBiXG	53	351183	2	3	FALSE
UM5UZBiXG	67	351183	2	4	FALSE
UM5UZBiXG	11	351183	2	2	FALSE
UM5UZBiXG	150	351183	2	2	FALSE
UM5UZBiXG	26	351183	2	3	FALSE
UM5UZBiXG	22	351183	3	5	FALSE
UM5UZBiXG	15	351183	3	3	FALSE
UM5UZBiXG	53	351183	3	3	FALSE
UM5UZBiXG	67	351183	3	4	FALSE
UM5UZBiXG	11	351183	3	2	FALSE
UM5UZBiXG	150	351183	3	3	FALSE
UM5UZBiXG	26	351183	3	3	FALSE
UM5UZBiXV	22	351198	1	1	FALSE
UM5UZBiXV	11	351198	1	2	FALSE
UM5UZBiXV	142	351198	1	1	FALSE
UM5UZBiXV	20	351198	1	2	FALSE
UM5UZBiXV	46	351198	1	2	FALSE
UM5UZBiXV	67	351198	1	3	FALSE
UM5UZBiXV	53	351198	1	4	FALSE
UM5UZBiXV	22	351198	2	2	FALSE
UM5UZBiXV	11	351198	2	2	FALSE
UM5UZBiXV	142	351198	2	3	FALSE
UM5UZBiXV	20	351198	2	2	FALSE
UM5UZBiXV	46	351198	2	5	FALSE
UM5UZBiXV	67	351198	2	3	FALSE
UM5UZBiXV	53	351198	2	3	FALSE
UM5UZBiXV	22	351198	3	1	FALSE
UM5UZBiXV	11	351198	3	2	FALSE
UM5UZBiXV	142	351198	3	1	FALSE
UM5UZBiXV	20	351198	3	3	FALSE
UM5UZBiXV	46	351198	3	3	FALSE
UM5UZBiXV	67	351198	3	3	FALSE
UM5UZBiXV	53	351198	3	3	FALSE
UM5UZBiXX	53	351200	1	4	FALSE
UM5UZBiXX	22	351200	1	5	FALSE
UM5UZBiXX	74	351200	1	5	FALSE
UM5UZBiXX	11	351200	1	4	FALSE
UM5UZBiXX	119	351200	1	5	FALSE
UM5UZBiXX	53	351200	2	3	FALSE
UM5UZBiXX	22	351200	2	2	FALSE
UM5UZBiXX	74	351200	2	5	FALSE
UM5UZBiXX	11	351200	2	3	FALSE
UM5UZBiXX	119	351200	2	4	FALSE
UM5UZBiXX	53	351200	3	3	FALSE
UM5UZBiXX	22	351200	3	1	FALSE
UM5UZBiXX	11	351200	3	2	FALSE
UM5UZBiXX	119	351200	3	4	FALSE
UM5UZBiXa	11	351202	1	4	FALSE
UM5UZBiXa	22	351202	1	5	FALSE
UM5UZBiXa	46	351202	1	2	FALSE
UM5UZBiXa	43	351202	1	2	FALSE
UM5UZBiXa	29	351202	1	2	FALSE
UM5UZBiXa	11	351202	2	1	FALSE
UM5UZBiXa	22	351202	2	1	FALSE
UM5UZBiXa	46	351202	2	2	FALSE
UM5UZBiXa	43	351202	2	1	FALSE
UM5UZBiXa	29	351202	2	1	FALSE
UM5UZBiXa	11	351202	3	2	FALSE
UM5UZBiXa	22	351202	3	1	FALSE
UM5UZBiXa	46	351202	3	2	FALSE
UM5UZBiXa	43	351202	3	1	FALSE
UM5UZBiXa	29	351202	3	2	FALSE
UM5UZBiXb	11	351203	1	1	FALSE
UM5UZBiXb	67	351203	1	3	FALSE
UM5UZBiXb	153	351203	1	3	FALSE
UM5UZBiXb	43	351203	1	1	FALSE
UM5UZBiXb	46	351203	1	5	FALSE
UM5UZBiXb	11	351203	2	3	FALSE
UM5UZBiXb	67	351203	2	2	FALSE
UM5UZBiXb	153	351203	2	2	FALSE
UM5UZBiXb	43	351203	2	2	FALSE
UM5UZBiXb	46	351203	2	3	FALSE
UM5UZBiXb	11	351203	3	2	FALSE
UM5UZBiXb	67	351203	3	2	FALSE
UM5UZBiXb	153	351203	3	2	FALSE
UM5UZBiXb	43	351203	3	1	FALSE
UM5UZBiXb	46	351203	3	4	FALSE
UM5UZBiXx	52	351225	1	2	TRUE
UM5UZBiXx	15	351225	1	2	TRUE
UM5UZBiXx	73	351225	1	2	TRUE
UM5UZBiXx	11	351225	1	1	TRUE
UM5UZBiXx	31	351225	1	3	TRUE
UM5UZBiXx	43	351225	1	3	TRUE
UM5UZBiXx	52	351225	2	4	TRUE
UM5UZBiXx	15	351225	2	2	TRUE
UM5UZBiXx	73	351225	2	1	TRUE
UM5UZBiXx	11	351225	2	1	TRUE
UM5UZBiXx	31	351225	2	4	TRUE
UM5UZBiXx	43	351225	2	2	TRUE
UM5UZBiXx	52	351225	3	3	TRUE
UM5UZBiXx	15	351225	3	2	FALSE
UM5UZBiXx	73	351225	3	1	FALSE
UM5UZBiXx	11	351225	3	1	TRUE
UM5UZBiXx	31	351225	3	4	TRUE
UM5UZBiXx	43	351225	3	3	TRUE
UM5UZBiX4	41	351232	1	3	FALSE
UM5UZBiX4	11	351232	1	1	FALSE
UM5UZBiX4	15	351232	1	2	FALSE
UM5UZBiX4	43	351232	1	1	FALSE
UM5UZBiX4	20	351232	1	1	FALSE
UM5UZBiX4	41	351232	2	1	FALSE
UM5UZBiX4	11	351232	2	1	FALSE
UM5UZBiX4	15	351232	2	3	FALSE
UM5UZBiX4	43	351232	2	1	FALSE
UM5UZBiX4	20	351232	2	1	FALSE
UM5UZBiX4	41	351232	3	1	FALSE
UM5UZBiX4	11	351232	3	1	FALSE
UM5UZBiX4	15	351232	3	1	FALSE
UM5UZBiX4	43	351232	3	1	FALSE
UM5UZBiX4	20	351232	3	1	FALSE
UM5UZBiX8	11	351236	1	5	FALSE
UM5UZBiX8	46	351236	1	5	FALSE
UM5UZBiX8	29	351236	1	3	FALSE
UM5UZBiX8	31	351236	1	3	FALSE
UM5UZBiX8	20	351236	1	4	FALSE
UM5UZBiX8	11	351236	2	3	FALSE
UM5UZBiX8	46	351236	2	2	FALSE
UM5UZBiX8	29	351236	2	3	FALSE
UM5UZBiX8	31	351236	2	2	FALSE
UM5UZBiX8	20	351236	2	3	FALSE
UM5UZBiX8	11	351236	3	4	FALSE
UM5UZBiX8	46	351236	3	3	FALSE
UM5UZBiX8	29	351236	3	3	FALSE
UM5UZBiX8	31	351236	3	1	FALSE
UM5UZBiX8	20	351236	3	2	FALSE
UM5UZBiYY	99	351262	1	5	TRUE
UM5UZBiYY	11	351262	1	3	FALSE
UM5UZBiYY	46	351262	1	4	TRUE
UM5UZBiYY	20	351262	1	4	FALSE
UM5UZBiYY	113	351262	1	2	TRUE
UM5UZBiYY	28	351262	1	2	TRUE
UM5UZBiYY	67	351262	1	4	TRUE
UM5UZBiYY	99	351262	2	5	TRUE
UM5UZBiYY	11	351262	2	2	TRUE
UM5UZBiYY	46	351262	2	5	FALSE
UM5UZBiYY	20	351262	2	2	TRUE
UM5UZBiYY	113	351262	2	3	TRUE
UM5UZBiYY	28	351262	2	1	TRUE
UM5UZBiYY	67	351262	2	4	TRUE
UM5UZBiYY	99	351262	3	5	TRUE
UM5UZBiYY	11	351262	3	2	TRUE
UM5UZBiYY	46	351262	3	4	TRUE
UM5UZBiYY	20	351262	3	3	TRUE
UM5UZBiYY	113	351262	3	4	TRUE
UM5UZBiYY	28	351262	3	4	TRUE
UM5UZBiYY	67	351262	3	4	TRUE
UM5UZBiYa	11	351263	1	1	TRUE
UM5UZBiYa	54	351263	1	3	TRUE
UM5UZBiYa	53	351263	1	4	TRUE
UM5UZBiYa	71	351263	1	4	TRUE
UM5UZBiYa	20	351263	1	1	TRUE
UM5UZBiYa	70	351263	1	1	TRUE
UM5UZBiYa	11	351263	2	3	TRUE
UM5UZBiYa	54	351263	2	3	TRUE
UM5UZBiYa	20	351263	2	2	TRUE
UM5UZBiYa	70	351263	2	1	TRUE
UM5UZBiYa	11	351263	3	1	TRUE
UM5UZBiYa	54	351263	3	1	TRUE
UM5UZBiYa	53	351263	3	2	TRUE
UM5UZBiYa	20	351263	3	2	TRUE
UM5UZBiYv	11	351284	1	2	FALSE
UM5UZBiYv	67	351284	1	2	FALSE
UM5UZBiYv	20	351284	1	2	FALSE
UM5UZBiYv	43	351284	1	2	FALSE
UM5UZBiYv	113	351284	1	1	FALSE
UM5UZBiYv	155	351284	1	3	FALSE
UM5UZBiYv	46	351284	1	1	FALSE
UM5UZBiYv	57	351284	1	5	FALSE
UM5UZBiYv	114	351284	1	2	FALSE
UM5UZBiYv	11	351284	2	2	FALSE
UM5UZBiYv	67	351284	2	1	FALSE
UM5UZBiYv	20	351284	2	1	FALSE
UM5UZBiYv	43	351284	2	1	FALSE
UM5UZBiYv	113	351284	2	2	FALSE
UM5UZBiYv	155	351284	2	1	FALSE
UM5UZBiYv	46	351284	2	2	FALSE
UM5UZBiYv	57	351284	2	4	FALSE
UM5UZBiYv	114	351284	2	1	FALSE
UM5UZBiYv	11	351284	3	2	FALSE
UM5UZBiYv	67	351284	3	1	FALSE
UM5UZBiYv	20	351284	3	1	FALSE
UM5UZBiYv	43	351284	3	1	FALSE
UM5UZBiYv	113	351284	3	1	FALSE
UM5UZBiYv	155	351284	3	1	FALSE
UM5UZBiYv	46	351284	3	2	FALSE
UM5UZBiYv	57	351284	3	2	FALSE
UM5UZBiYv	114	351284	3	1	FALSE
UM5UZBiY6	11	351295	1	1	FALSE
UM5UZBiY6	113	351295	1	1	FALSE
UM5UZBiY6	43	351295	1	1	FALSE
UM5UZBiY6	20	351295	1	1	FALSE
UM5UZBiY6	11	351295	2	1	FALSE
UM5UZBiY6	113	351295	2	1	FALSE
UM5UZBiY6	43	351295	2	1	FALSE
UM5UZBiY6	20	351295	2	1	FALSE
UM5UZBiY6	11	351295	3	1	FALSE
UM5UZBiY6	113	351295	3	1	FALSE
UM5UZBiY6	43	351295	3	1	FALSE
UM5UZBiY6	20	351295	3	1	FALSE
UM5UZBia9	57	351359	1	5	TRUE
UM5UZBia9	11	351359	1	5	TRUE
UM5UZBia9	119	351359	1	5	TRUE
UM5UZBia9	53	351359	1	4	TRUE
UM5UZBia9	157	351359	1	5	TRUE
UM5UZBia9	20	351359	1	4	TRUE
UM5UZBia9	57	351359	2	4	TRUE
UM5UZBia9	11	351359	2	4	TRUE
UM5UZBia9	119	351359	2	5	TRUE
UM5UZBia9	53	351359	2	4	TRUE
UM5UZBia9	9	351359	2	3	TRUE
UM5UZBia9	157	351359	2	4	TRUE
UM5UZBia9	20	351359	2	4	TRUE
UM5UZBia9	57	351359	3	4	TRUE
UM5UZBia9	11	351359	3	5	TRUE
UM5UZBia9	119	351359	3	5	TRUE
UM5UZBia9	53	351359	3	3	TRUE
UM5UZBia9	9	351359	3	4	TRUE
UM5UZBia9	157	351359	3	5	TRUE
UM5UZBia9	20	351359	3	5	TRUE
UM5UZBibU	54	351380	1	5	TRUE
UM5UZBibU	20	351380	1	4	TRUE
UM5UZBibU	53	351380	1	3	TRUE
UM5UZBibU	46	351380	1	5	TRUE
UM5UZBibU	157	351380	1	3	TRUE
UM5UZBibU	11	351380	2	3	TRUE
UM5UZBibU	54	351380	2	4	TRUE
UM5UZBibU	20	351380	2	4	TRUE
UM5UZBibU	53	351380	2	2	TRUE
UM5UZBibU	46	351380	2	5	TRUE
UM5UZBibU	157	351380	2	3	TRUE
UM5UZBibU	11	351380	3	4	TRUE
UM5UZBibU	54	351380	3	4	TRUE
UM5UZBibU	20	351380	3	4	TRUE
UM5UZBibU	53	351380	3	2	TRUE
UM5UZBibU	46	351380	3	5	TRUE
UM5UZBibU	157	351380	3	4	TRUE
UM5UZBibc	28	351387	1	3	FALSE
UM5UZBibc	99	351387	1	5	FALSE
UM5UZBibc	113	351387	1	4	FALSE
UM5UZBibc	53	351387	1	4	FALSE
UM5UZBibc	11	351387	1	3	FALSE
UM5UZBibc	43	351387	1	3	FALSE
UM5UZBibc	2	351387	1	2	FALSE
UM5UZBibc	28	351387	2	4	FALSE
UM5UZBibc	99	351387	2	4	FALSE
UM5UZBibc	113	351387	2	3	FALSE
UM5UZBibc	53	351387	2	3	FALSE
UM5UZBibc	11	351387	2	4	FALSE
UM5UZBibc	43	351387	2	3	FALSE
UM5UZBibc	2	351387	2	2	FALSE
UM5UZBibc	28	351387	3	2	FALSE
UM5UZBibc	99	351387	3	5	FALSE
UM5UZBibc	113	351387	3	3	FALSE
UM5UZBibc	53	351387	3	4	FALSE
UM5UZBibc	11	351387	3	3	FALSE
UM5UZBibc	43	351387	3	3	FALSE
UM5UZBibs	11	351403	1	2	FALSE
UM5UZBibs	67	351403	1	2	FALSE
UM5UZBibs	41	351403	1	3	FALSE
UM5UZBibs	57	351403	1	5	FALSE
UM5UZBibs	113	351403	1	4	FALSE
UM5UZBibs	53	351403	1	3	FALSE
UM5UZBibs	46	351403	1	5	FALSE
UM5UZBibs	11	351403	2	2	FALSE
UM5UZBibs	41	351403	2	3	FALSE
UM5UZBibs	57	351403	2	5	FALSE
UM5UZBibs	113	351403	2	4	FALSE
UM5UZBibs	53	351403	2	3	FALSE
UM5UZBibs	46	351403	2	5	FALSE
UM5UZBibs	11	351403	3	2	FALSE
UM5UZBibs	67	351403	3	2	FALSE
UM5UZBibs	41	351403	3	2	FALSE
UM5UZBibs	57	351403	3	5	FALSE
UM5UZBibs	113	351403	3	3	FALSE
UM5UZBibs	53	351403	3	3	FALSE
UM5UZBibs	46	351403	3	5	FALSE
UM5UZBicO	54	351435	1	3	FALSE
UM5UZBicO	131	351435	1	2	FALSE
UM5UZBicO	20	351435	1	1	FALSE
UM5UZBicO	11	351435	1	1	FALSE
UM5UZBicO	25	351435	1	2	FALSE
UM5UZBicO	67	351435	1	1	FALSE
UM5UZBicO	41	351435	1	1	FALSE
UM5UZBicO	43	351435	1	1	FALSE
UM5UZBicO	31	351435	1	1	FALSE
UM5UZBicO	54	351435	2	1	FALSE
UM5UZBicO	131	351435	2	2	FALSE
UM5UZBicO	20	351435	2	1	FALSE
UM5UZBicO	11	351435	2	1	FALSE
UM5UZBicO	25	351435	2	1	FALSE
UM5UZBicO	41	351435	2	1	FALSE
UM5UZBicO	43	351435	2	1	FALSE
UM5UZBicO	31	351435	2	1	FALSE
UM5UZBicO	54	351435	3	1	FALSE
UM5UZBicO	131	351435	3	1	FALSE
UM5UZBicO	20	351435	3	1	FALSE
UM5UZBicO	11	351435	3	1	FALSE
UM5UZBicO	25	351435	3	1	FALSE
UM5UZBicO	41	351435	3	1	FALSE
UM5UZBicO	43	351435	3	1	FALSE
UM5UZBicO	31	351435	3	1	FALSE
UM5UZBicz	28	351471	1	4	FALSE
